id,flower_cls
15705,lilac hibiscus
13942,lilac hibiscus
14875,lilac hibiscus
14794,lilac hibiscus
15837,lilac hibiscus
12906,lilac hibiscus
13626,lilac hibiscus
13437,lilac hibiscus
15627,sweet william
16225,sweet william
14104,sweet william
15089,sweet william
14863,sweet william
13082,sweet william
14822,sweet william
15913,sweet william
12923,sweet william
14525,sweet william
13313,sweet william
15601,sweet william
16093,sweet william
14398,sweet william
12982,sweet william
16111,sweet william
15516,sweet william
13839,sweet william
15471,sweet william
12915,sweet william
15645,sweet william
14194,sweet william
13853,sweet william
15513,sweet william
13118,sweet william
14402,sweet william
14498,sweet william
13518,sweet william
13296,sweet william
15318,sweet william
14716,sweet william
15559,sweet william
13807,lenten rose
13681,lenten rose
13314,lenten rose
15332,lenten rose
16131,lenten rose
15543,lenten rose
15051,lenten rose
14374,lenten rose
15030,lenten rose
15320,lenten rose
14295,lenten rose
15380,lenten rose
15896,lenten rose
16231,lenten rose
13328,lenten rose
13455,lenten rose
13787,lenten rose
14463,lenten rose
13704,lenten rose
16380,lenten rose
14481,lenten rose
13929,red ginger
14629,red ginger
15314,red ginger
15869,red ginger
15614,red ginger
13653,red ginger
13394,osteospermum
14051,osteospermum
15007,osteospermum
15348,osteospermum
15946,osteospermum
16374,osteospermum
14712,osteospermum
16234,osteospermum
15160,osteospermum
13279,orange dahlia
15028,orange dahlia
13417,orange dahlia
13221,orange dahlia
14590,orange dahlia
14624,orange dahlia
14489,orange dahlia
14171,orange dahlia
14997,orange dahlia
15492,orange dahlia
15712,cosmos
12991,cosmos
13749,cosmos
14636,cosmos
15463,cosmos
12768,cosmos
14886,common dandelion
14283,common dandelion
14235,common dandelion
16128,common dandelion
14122,common dandelion
14484,common dandelion
13799,common dandelion
15783,common dandelion
14367,common dandelion
15539,common dandelion
15650,common dandelion
14846,common dandelion
14677,common dandelion
13452,common dandelion
15893,common dandelion
16029,common dandelion
15761,common dandelion
14165,common dandelion
13716,common dandelion
14976,common dandelion
14725,common dandelion
13236,common dandelion
14188,common dandelion
13414,common dandelion
15298,common dandelion
13006,common dandelion
12980,common dandelion
13222,common dandelion
13343,common dandelion
15166,common dandelion
16138,common dandelion
15875,common dandelion
15156,common dandelion
14077,common dandelion
14323,common dandelion
16125,common dandelion
14924,common dandelion
14079,common dandelion
13911,common dandelion
15939,common dandelion
15755,common dandelion
15193,common dandelion
14443,common dandelion
13864,common dandelion
13102,common dandelion
16293,common dandelion
14942,common dandelion
15059,common dandelion
15322,common dandelion
15295,common dandelion
13732,common dandelion
15655,common dandelion
15253,common dandelion
14535,common dandelion
16271,common dandelion
15103,common dandelion
15226,common dandelion
13503,common dandelion
16365,common dandelion
13948,common dandelion
14551,common dandelion
15441,common dandelion
12839,common dandelion
14825,common dandelion
15790,common dandelion
14693,common dandelion
13564,common dandelion
13156,common dandelion
12968,common dandelion
13392,common dandelion
15487,common dandelion
15934,common dandelion
16157,common dandelion
16276,common dandelion
15607,common dandelion
15263,common dandelion
16099,common dandelion
13087,common dandelion
14491,common dandelion
15756,common dandelion
15273,common dandelion
15659,common dandelion
15119,common dandelion
16331,common dandelion
12908,common dandelion
12797,common dandelion
15615,common dandelion
16456,common dandelion
12815,common dandelion
14540,common dandelion
13472,common dandelion
15963,common dandelion
14820,common dandelion
16290,common dandelion
13820,common dandelion
13402,common dandelion
15430,common dandelion
15861,common dandelion
16375,common dandelion
15758,common dandelion
15009,common dandelion
13500,common dandelion
15700,common dandelion
14806,common dandelion
15845,common dandelion
15503,common dandelion
15848,common dandelion
13663,common dandelion
15470,common dandelion
14758,common dandelion
15130,common dandelion
14856,common dandelion
13016,common dandelion
12778,common dandelion
14727,common dandelion
15134,common dandelion
15216,common dandelion
15702,common dandelion
14005,common dandelion
15526,common dandelion
15874,common dandelion
15403,common dandelion
16361,common dandelion
14614,common dandelion
14937,common dandelion
13939,common dandelion
12844,common dandelion
16053,common dandelion
16390,common dandelion
12969,common dandelion
14091,common dandelion
14959,common dandelion
14611,common dandelion
15812,common dandelion
14276,common dandelion
14577,common dandelion
15527,common dandelion
14607,common dandelion
16265,common dandelion
15388,common dandelion
14120,common dandelion
13505,common dandelion
15770,common dandelion
15435,common dandelion
15776,common dandelion
13519,common dandelion
16302,common dandelion
15842,common dandelion
15135,common dandelion
14043,common dandelion
16306,common dandelion
16150,common dandelion
15835,common dandelion
15256,common dandelion
16165,common dandelion
14640,common dandelion
16072,common dandelion
13836,common dandelion
15798,common dandelion
14269,common dandelion
14511,common dandelion
13055,common dandelion
14500,common dandelion
16069,common dandelion
13876,azalea
16277,azalea
15418,azalea
14404,azalea
15505,azalea
13851,azalea
13641,azalea
15066,azalea
13228,azalea
13188,azalea
14308,azalea
16461,azalea
15252,azalea
13350,azalea
15095,azalea
13856,azalea
15032,azalea
12777,azalea
15606,azalea
15642,azalea
15042,azalea
12897,azalea
15425,azalea
14528,azalea
13813,azalea
15481,azalea
13154,azalea
13423,azalea
13196,azalea
14904,azalea
16369,azalea
14272,azalea
13224,azalea
13111,azalea
14391,azalea
16000,azalea
12905,azalea
14011,azalea
15956,azalea
15494,azalea
14187,gaura
15992,gaura
15031,gaura
15955,gaura
13372,gaura
13522,gaura
15049,gaura
14918,gaura
15459,gaura
14067,gaura
15600,gaura
15402,gaura
13107,gaura
14000,gaura
13204,gaura
16370,gaura
14495,gaura
15673,gaura
13841,gaura
14537,gaura
14730,gaura
13537,gaura
12933,gaura
12848,gaura
14113,gaura
13365,gaura
14887,tiger lily
14786,tiger lily
13225,tiger lily
15408,tiger lily
15448,tiger lily
13115,tiger lily
15133,tiger lily
12983,tiger lily
15612,tiger lily
14799,tiger lily
13176,tiger lily
16391,tiger lily
16185,tiger lily
12806,tiger lily
15964,tiger lily
13621,tiger lily
14344,tiger lily
14949,tiger lily
16289,tiger lily
16051,tiger lily
14439,tiger lily
14496,tiger lily
12774,tiger lily
15654,tiger lily
14471,tiger lily
13620,frangipani
16148,frangipani
15132,frangipani
13100,frangipani
16054,frangipani
16059,frangipani
16332,frangipani
15832,frangipani
15918,frangipani
13240,frangipani
16156,frangipani
13357,frangipani
15744,frangipani
14772,frangipani
14509,frangipani
15734,frangipani
13005,frangipani
14351,frangipani
16127,frangipani
16190,frangipani
13113,frangipani
15990,frangipani
16316,frangipani
16217,frangipani
16364,frangipani
13946,frangipani
14307,frangipani
13206,frangipani
15658,frangipani
13205,frangipani
15618,frangipani
14038,frangipani
12899,frangipani
14531,frangipani
14372,frangipani
12820,frangipani
14458,frangipani
16253,frangipani
14575,frangipani
12849,frangipani
15571,frangipani
14376,frangipani
15852,frangipani
14717,frangipani
13256,frangipani
13395,prince of wales feathers
14406,prince of wales feathers
13211,prince of wales feathers
13316,prince of wales feathers
13286,prince of wales feathers
13378,prince of wales feathers
12979,gazania
15890,gazania
12869,gazania
14024,gazania
15327,gazania
13084,gazania
16043,gazania
12987,gazania
14412,gazania
16449,gazania
14645,gazania
13367,gazania
12935,gazania
16016,gazania
15923,gazania
14375,gazania
16426,gazania
15931,gazania
13215,gazania
14621,gazania
12793,gazania
13891,gazania
12950,gazania
12790,gazania
15619,gazania
14867,gazania
13658,gazania
13336,gazania
14455,gazania
15100,gazania
15171,geranium
13761,geranium
16324,geranium
15307,geranium
15775,geranium
13951,geranium
14981,geranium
13078,geranium
13679,geranium
15850,geranium
15915,geranium
13473,geranium
12753,geranium
16279,geranium
15080,geranium
12764,geranium
13601,geranium
14334,geranium
12907,californian poppy
12928,californian poppy
15228,californian poppy
15739,californian poppy
12976,californian poppy
15793,californian poppy
13757,californian poppy
13880,californian poppy
14448,californian poppy
16311,californian poppy
14919,californian poppy
12947,californian poppy
14321,californian poppy
13390,californian poppy
14279,californian poppy
13427,californian poppy
14037,hard-leaved pocket orchid
14192,hard-leaved pocket orchid
13456,hard-leaved pocket orchid
14811,hard-leaved pocket orchid
15025,hard-leaved pocket orchid
14534,hard-leaved pocket orchid
15613,hard-leaved pocket orchid
15313,watercress
15054,watercress
13846,watercress
13483,watercress
15928,watercress
15688,watercress
13907,watercress
15053,watercress
12831,watercress
13973,watercress
13269,watercress
13624,watercress
15766,watercress
16098,watercress
15733,watercress
16193,watercress
15071,watercress
14073,watercress
14759,watercress
13449,watercress
15043,watercress
14792,watercress
15888,watercress
15342,watercress
14317,watercress
15234,watercress
16004,watercress
12770,watercress
14782,camellia
13320,camellia
13727,camellia
16073,camellia
15311,camellia
15983,camellia
13425,camellia
13288,camellia
12891,camellia
12826,camellia
13844,camellia
13065,camellia
15564,camellia
15151,camellia
14345,camellia
14538,camellia
15589,camellia
15004,camellia
15908,camellia
14948,camellia
15235,camellia
14647,camellia
13541,camellia
14425,camellia
15771,camellia
13159,camellia
15833,camellia
15803,camellia
13980,camellia
13122,camellia
14446,camellia
14708,camellia
14434,camellia
13004,camellia
12875,camellia
15538,camellia
15947,camellia
15241,buttercup
16092,buttercup
14731,buttercup
16116,buttercup
14836,buttercup
16348,buttercup
14001,buttercup
15185,buttercup
14851,buttercup
13090,buttercup
14216,buttercup
15699,buttercup
14215,buttercup
16222,buttercup
15838,buttercup
15005,buttercup
13930,buttercup
15194,buttercup
12973,buttercup
15965,buttercup
13708,buttercup
13834,buttercup
14096,buttercup
13677,buttercup
15284,buttercup
14785,buttercup
12918,buttercup
16338,buttercup
16066,buttercup
15924,buttercup
15431,buttercup
15525,buttercup
14061,buttercup
13490,buttercup
15631,buttercup
13552,buttercup
13711,buttercup
13249,buttercup
15640,buttercup
13886,buttercup
14460,buttercup
16330,buttercup
14358,buttercup
14819,buttercup
16003,buttercup
13281,buttercup
14939,buttercup
14177,buttercup
12978,buttercup
16040,buttercup
15002,buttercup
13938,buttercup
12996,buttercup
14605,buttercup
15338,buttercup
16085,buttercup
15558,buttercup
13800,buttercup
15535,buttercup
13697,buttercup
14331,buttercup
12779,buttercup
14954,buttercup
14186,buttercup
15350,buttercup
13141,buttercup
12946,buttercup
15536,buttercup
13667,buttercup
15461,buttercup
13434,buttercup
13695,buttercup
13059,buttercup
15885,buttercup
15414,buttercup
13971,buttercup
15466,garden phlox
15146,garden phlox
14034,garden phlox
13551,garden phlox
13273,garden phlox
14124,garden phlox
15331,garden phlox
15859,common tulip
14155,common tulip
15857,common tulip
12953,common tulip
14826,common tulip
15141,common tulip
14682,common tulip
13611,common tulip
12866,common tulip
13819,common tulip
15420,common tulip
15394,common tulip
13587,common tulip
14736,common tulip
13763,common tulip
15523,common tulip
15754,common tulip
15560,common tulip
15127,common tulip
14718,common tulip
13247,common tulip
13017,common tulip
15303,common tulip
14336,common tulip
16205,common tulip
16353,common tulip
12904,common tulip
15170,common tulip
13132,common tulip
15182,common tulip
15679,common tulip
15237,common tulip
13912,common tulip
14873,common tulip
15696,common tulip
16443,common tulip
14869,common tulip
13944,common tulip
15491,common tulip
15401,common tulip
14249,common tulip
14389,common tulip
14671,common tulip
14928,common tulip
13410,common tulip
13997,common tulip
16405,common tulip
13462,common tulip
13995,common tulip
15916,common tulip
13991,common tulip
14596,common tulip
16115,common tulip
13024,common tulip
14602,common tulip
13184,common tulip
14369,common tulip
12771,common tulip
14074,common tulip
13741,common tulip
14312,common tulip
14947,common tulip
16342,common tulip
16227,common tulip
13388,common tulip
14158,common tulip
14681,common tulip
15003,common tulip
13680,common tulip
13512,common tulip
15622,common tulip
15058,common tulip
14362,common tulip
15117,common tulip
14450,common tulip
14895,common tulip
15254,common tulip
14543,common tulip
13843,common tulip
15326,common tulip
16070,common tulip
14946,common tulip
15368,common tulip
15760,common tulip
14428,common tulip
13831,common tulip
13235,common tulip
15022,common tulip
15233,common tulip
16235,common tulip
15158,common tulip
12802,common tulip
13515,common tulip
15013,common tulip
13539,common tulip
13355,common tulip
16349,common tulip
14979,common tulip
13450,common tulip
13919,common tulip
13996,common tulip
13845,common tulip
14125,common tulip
16155,common tulip
16223,common tulip
13260,common tulip
13457,common tulip
14843,common tulip
15356,common tulip
13407,common tulip
15707,common tulip
14343,common tulip
16315,common tulip
14606,common tulip
13934,globe-flower
15324,globe-flower
15172,globe-flower
15566,globe-flower
14197,globe-flower
15061,globe-flower
14813,black-eyed susan
15985,black-eyed susan
14798,black-eyed susan
13756,black-eyed susan
14884,black-eyed susan
14934,black-eyed susan
15831,black-eyed susan
13762,black-eyed susan
13582,black-eyed susan
12900,black-eyed susan
14701,black-eyed susan
13569,black-eyed susan
14765,black-eyed susan
14146,black-eyed susan
15795,black-eyed susan
14871,black-eyed susan
16410,black-eyed susan
13332,black-eyed susan
13363,black-eyed susan
12823,black-eyed susan
14133,black-eyed susan
14877,black-eyed susan
14544,black-eyed susan
15360,black-eyed susan
15197,black-eyed susan
15419,black-eyed susan
15501,black-eyed susan
15583,colt's foot
14085,colt's foot
16080,colt's foot
15722,colt's foot
14213,colt's foot
16379,colt's foot
13495,colt's foot
13618,colt's foot
16357,colt's foot
14493,colt's foot
16432,colt's foot
14253,colt's foot
13872,colt's foot
14885,toad lily
15557,toad lily
14170,toad lily
13311,toad lily
13446,toad lily
15844,toad lily
13406,toad lily
16442,toad lily
14224,toad lily
15579,toad lily
15422,toad lily
15554,toad lily
16258,toad lily
14139,toad lily
14970,toad lily
13179,toad lily
14565,toad lily
13480,toad lily
14762,toad lily
15250,toad lily
13702,toad lily
15262,toad lily
14852,toad lily
14678,toad lily
14102,toad lily
15680,peruvian lily
13520,peruvian lily
15267,peruvian lily
15124,peruvian lily
13022,peruvian lily
14552,peruvian lily
13694,peruvian lily
16161,peruvian lily
16160,peruvian lily
13203,peruvian lily
13498,peruvian lily
13910,peruvian lily
14167,peruvian lily
13376,peruvian lily
16218,thorn apple
14486,thorn apple
13553,thorn apple
13106,thorn apple
14203,thorn apple
14994,thorn apple
15231,thorn apple
16240,thorn apple
14964,thorn apple
14156,thorn apple
15867,thorn apple
14123,thorn apple
12962,thorn apple
13173,thorn apple
13303,thorn apple
14648,thorn apple
13181,thorn apple
13284,thorn apple
14923,thorn apple
13538,thorn apple
15306,thorn apple
13346,thorn apple
16336,thorn apple
13906,thorn apple
